dependency_id,record_a,record_b,relationship,dependency_level,reason,review_status
DEP_F743236A71B1F2C3408E3720,REC_8D5C3FA7FAAB316EBD1BEDF6,REC_EE6EF10A0D112F551965E5C0,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_FDDE7FB9A4F1DC14F14208E1,REC_2E0A97BFB1F2FF9CFFE0F669,REC_ABAC8CB41DD51F8ED6128240,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_EA501026114B3E75E684F139,REC_2E0A97BFB1F2FF9CFFE0F669,REC_5F32F265F89B0685CBDA23FC,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_A50C10BF8423E19EF4B273A8,REC_ABAC8CB41DD51F8ED6128240,REC_5F32F265F89B0685CBDA23FC,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_1B77C8491F4384625EE6C197,REC_D85A1AFE5657E9527E5B497E,REC_31BAAFAF7ACB59B8FA96855D,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_1B8A8D9EFD7FA34BDA2388A8,REC_9155E267791DCF6D6838787C,REC_0B7FA91A8AA7D2CCC48D7782,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_C58A60C35E7E683EE429CCF2,REC_9155E267791DCF6D6838787C,REC_259357BD708C012A2C4C903E,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate and safety summaries share a Platform release; exact upstream record overlap is unresolved.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_17B8A5B28CB63BBEC73097BD,REC_0B7FA91A8AA7D2CCC48D7782,REC_259357BD708C012A2C4C903E,SAME_SOURCE,PARTIALLY_DEPENDENT,Tractability and safety are separate blocks but share the Open Targets target object and may reference overlapping pharmacology or literature.,REVIEWED_TASK013
DEP_FFBB7643DC55892B512F8F6B,REC_9155E267791DCF6D6838787C,REC_18C9A3A1CE0CF49FC6BCA0EB,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_0510E497E0E559E3670E0B9A,REC_18C9A3A1CE0CF49FC6BCA0EB,REC_0B7FA91A8AA7D2CCC48D7782,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_925332AC331EFCC12F6BA25B,REC_68806E941CF1AFC5C34AC0FD,REC_BF119B3AD9BB64AF9AC1A5D3,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_3EAD1266A92539D0CFFCCAA7,REC_F4A9A8FB0ABDE0546826EDED,REC_8836AAC4C431E4F5FB5C9B82,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_9EA880F56E4656C1D5D4FE4C,REC_F4A9A8FB0ABDE0546826EDED,REC_E413C7F925D52FA6906C379D,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_E24D0688906BC7362D28B41B,REC_8836AAC4C431E4F5FB5C9B82,REC_E413C7F925D52FA6906C379D,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_C4993D3313C186500F2EB1D4,REC_551EFE094759079AFC7CB120,REC_D86D53447849ABE8055938EA,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_E1A8D723505A6E45910C340C,REC_5667C92ED695652DF6B0B913,REC_14C7B8D3362DB8DE955069A8,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_96EBCAD6C4E01990A685F3F4,REC_5667C92ED695652DF6B0B913,REC_AD1D2B356A3E566CB43D68C5,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_2853CC701356C8730E78F8AE,REC_14C7B8D3362DB8DE955069A8,REC_AD1D2B356A3E566CB43D68C5,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_D9F4C8D8331BE4E97BDD39A6,REC_C2A849382F3914658F9A0D5D,REC_A7618D9781EC49C1051AE1E8,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_BF88165A09130E950E858B6A,REC_90EFDEFBED69CB24ECEABA0D,REC_EB619826FD242095415BF3B7,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_415F1B1D1E6BF47B96720D12,REC_90EFDEFBED69CB24ECEABA0D,REC_1A7FCE9644DABF448CFDAF0A,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_F29102393423821B52028294,REC_EB619826FD242095415BF3B7,REC_1A7FCE9644DABF448CFDAF0A,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_AD2CCFD51EA658FBB810E445,REC_EB619826FD242095415BF3B7,REC_B7A65F687111B4A6E3AA6F78,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_401F858B2C82B853F5C95ADF,REC_B7A65F687111B4A6E3AA6F78,REC_1A7FCE9644DABF448CFDAF0A,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_CAF9D023844B1AF1436FD4C9,REC_27B16273816A33E3F0B668A7,REC_BA815E8FF3DD4D9C6FAA79C1,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_93757A4AFFACE5E5747D5A11,REC_12AF3FF02B1C4422BB956F6B,REC_7AA83F791C29A258B2E5A114,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_CA1CDC904DC8C0A28D21A142,REC_12AF3FF02B1C4422BB956F6B,REC_392B8CF834936337D439A4E2,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_2187042D00AA83D3EA006CB6,REC_7AA83F791C29A258B2E5A114,REC_392B8CF834936337D439A4E2,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_0EA29107496D0ABA374B95BA,REC_21BAA502BC76326B7BE6022C,REC_64C0D77352574BF0CAA1D90F,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_50EE91F8AF65C1C2FB77B156,REC_359CB2D9AB07EAD517B04DAB,REC_CE273DFB716E43FE9FD8F6E7,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_DE23D73FC7FA1B55A4B4E282,REC_63E0A5F0E50ED6C0897D293B,REC_D56DB5D1D276A405668B9325,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_DB34D20151140BE24E87FE38,REC_442903A6D9799C63E4224749,REC_D537069D1EC120FF21007A6E,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_D3187D03E598FB0E44F88E3B,REC_AC942820C546D9890F2BEE48,REC_BA33884175E145FAFDB5AFB8,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_E7FB55FA6260295F0C71B4A3,REC_7CD77310A7E7CB1F21BC67DF,REC_26DE26F9CEBC0E58A00B2A04,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_9864EED56DCF0175D1352E56,REC_7B3D0016BEF9CFEBA2690099,REC_291A84E3896B0B538101F763,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_E5C1F6340019C4608052E2DC,REC_66671A1580A5ED63195B9855,REC_26F8802CF6E9E7201361AC6A,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_08DD0B113D8F1A7994C8697A,REC_CF2FD1CDEBDFFAC71536539F,REC_1F72BF79323DB68D8F49BF95,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_C8E83483DE8274B588CA317E,REC_CF2FD1CDEBDFFAC71536539F,REC_4ED6B8188E8F46649C6C1D6E,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_9306C63F6F6EBF3500A7562C,REC_CF2FD1CDEBDFFAC71536539F,REC_3B34B84D84080CDB7C28BD58,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and safety records share the Open Targets delivery source and may share target annotations or literature.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_F1D2ADCDC2BA1BAB138F2F4B,REC_1F72BF79323DB68D8F49BF95,REC_4ED6B8188E8F46649C6C1D6E,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_2203E7EB1FE583A8EF4D9771,REC_1F72BF79323DB68D8F49BF95,REC_3B34B84D84080CDB7C28BD58,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate and safety summaries share a Platform release; exact upstream record overlap is unresolved.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_BAEBE94550B2B8F5BAF3EE77,REC_4ED6B8188E8F46649C6C1D6E,REC_3B34B84D84080CDB7C28BD58,SAME_SOURCE,PARTIALLY_DEPENDENT,Tractability and safety are separate blocks but share the Open Targets target object and may reference overlapping pharmacology or literature.,REVIEWED_TASK013
DEP_004794A32316A8ECD74F96AB,REC_1F72BF79323DB68D8F49BF95,REC_16D633DA0B072490B1F0C1D8,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_AC0CDE44673FCCD0000E3DD1,REC_16D633DA0B072490B1F0C1D8,REC_4ED6B8188E8F46649C6C1D6E,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_90DDF7565C5C38031DBFDAC0,REC_E86748AB98855F0F2A4ED515,REC_3E15E1D7D5B2A404C9DFE70D,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_49A8CDDC016CAF1B8E540467,REC_A0676E3970AA986415732BD6,REC_AD0086CB3D11C5975F5AC53C,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_FBEEF3D0E30A67D05B0A7D3B,REC_E3ECE246A59531350EA82CAD,REC_5E3303C379E799E71076B5FF,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_9F7F178998EFE488CAD12731,REC_8AEF521B20D5B468F1C0D16E,REC_D9342A8D6D25467885272819,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_3A6E88CA56D104748D99A6B7,REC_F157AC6EA7E622762484F02C,REC_52DA4715BA29E4088464FAEE,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_AC2C80CE1808F4BD1ED5FD59,REC_F157AC6EA7E622762484F02C,REC_F9DFA10C8FBB34819C992847,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_A0907DD41906862B0DCB19B1,REC_52DA4715BA29E4088464FAEE,REC_F9DFA10C8FBB34819C992847,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_1DA882E7772D3A355D34E4A7,REC_96011294BB76DFA1316207EE,REC_D691F868788595873AA32AD2,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_E21F7A3B99AE9B68E2EDB8F6,REC_0F4B5BA3CB6A1CD911333F8C,REC_C833CA1A29053647A046C5D9,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_4F1AA744F84C8A63A78189D2,REC_0F4B5BA3CB6A1CD911333F8C,REC_52BA66A0DBBCE89F95F9DE91,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_0AF99D8BA58D193972D7131D,REC_C833CA1A29053647A046C5D9,REC_52BA66A0DBBCE89F95F9DE91,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_89C6B9A4ED4F87F28B6CB702,REC_D29D9E1CA21403D60A1F9E67,REC_12F45FD271ACA54DBF153825,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_9936298BFA6B4E78DBB4F8B0,REC_7DFB6D3791AFDD8985BF5C35,REC_76E2A26635D8FE4D84680C75,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_005C25AD0C7064B00DC36ED0,REC_7DFB6D3791AFDD8985BF5C35,REC_9B256FDF8F23C4E39D7EEFE7,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_37E05FF2435F43F10A7FB90F,REC_76E2A26635D8FE4D84680C75,REC_9B256FDF8F23C4E39D7EEFE7,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_92EB3237188D8A8FD9800040,REC_85B2FE8E6E033AE227E68DBD,REC_F4B9C9F7A4A9B714E7E853E8,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_F8F4B24EB74028E95AEB6C07,REC_746BEB9A425B9A4FC0AE447A,REC_8143048FF02A4805D0CF851E,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_457877C359A6EFA5C109A50E,REC_746BEB9A425B9A4FC0AE447A,REC_7B76FAEFA656CE0DAA1C2011,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_EC11BA1DDF02223E0EC5816E,REC_8143048FF02A4805D0CF851E,REC_7B76FAEFA656CE0DAA1C2011,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_3DE4D05EDEABB2616F2FE681,REC_104EE729A04BECE1B86E1BB6,REC_58C5D22BDB224AEC2B3DCA01,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_AA6A9A0C682EC1F09592D75C,REC_9BB8D3AF2B78382956BDDA01,REC_36B2E7187E9B12B942186B82,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_DCD518AF5ABD0E8D5A1340B5,REC_9BB8D3AF2B78382956BDDA01,REC_489C1631EC11CA9981501D44,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_508EFAA46EC5D62AAD8B98A1,REC_36B2E7187E9B12B942186B82,REC_489C1631EC11CA9981501D44,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_D17AFE5B21E8FDC751E3D7F0,REC_C84213EFB5434C8B46826450,REC_DFB48E78D277D0F21700233F,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_26D16C3D5E69DB4E4C7DDBAE,REC_3595FDB367C6FAA8680C0413,REC_3B4393AE1981F43EB410A3BA,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_ED8B81ED980A5E2D8DF8BFF8,REC_C763A28F72EA462660AF8EE9,REC_1E0E29BA7EC12B05F9B2B92A,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_4391F87E17F05E8BB086D212,REC_51B01A8409935E712A7FAA41,REC_7D0D068F5D8C3636F895D093,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_3819A07E9143C4E6C1F748BA,REC_51B01A8409935E712A7FAA41,REC_D869786D4947CF87ECEE4767,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_24605F631B2E6D09D7B2EE8D,REC_7D0D068F5D8C3636F895D093,REC_D869786D4947CF87ECEE4767,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_28D0BED03E7E03C8867D1AA1,REC_111AB0A3C241FCA0F82C6DBA,REC_87074FD1D6A455FA2913E7DE,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_D05C9B1328042A3936BAC5F8,REC_BE53BA22D34F59DF749B6A57,REC_2B266B4323FE6E254FBC6E1C,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_264EA9FD9D40DB6898F70693,REC_BE53BA22D34F59DF749B6A57,REC_C542BE469DF77DEC69898172,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_2D214B20164B0DFDFF552904,REC_2B266B4323FE6E254FBC6E1C,REC_C542BE469DF77DEC69898172,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_B22E113CAC16DFF56DF94E67,REC_848082ECDC3D60B806A697DB,REC_1146D08B776B6D1B21D5827A,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_DA4BC4DD5DBF51880E3847AB,REC_4E9E36DD846EC191B044E31F,REC_8050D31093F0DB2865446BD9,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_C33BAF2675D245F27ED88238,REC_4E9E36DD846EC191B044E31F,REC_21542362A6340F423419E041,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
